Clusters (bin),Age,Clusters,F1,Net Worth Billions
0.9,34,1,22085,3.7
0.9,34,1,17799,3.8
0.9,34,1,17782,4
0.9,34,1,29698,4.6
0.9,34,1,13643,5
0.9,34,1,17575,5.4
0.9,34,1,29560,5.5
0.9,34,1,15430,5.7
0.9,34,1,24097,6.3
0.9,34,1,26816,6.5
0.9,34,1,15340,7.9
0.9,34,1,19543,11.1
0.9,34,1,23794,15.6
0.9,34,1,2634,16.6
0.9,35,1,7213,1
0.9,35,1,8436,1
0.9,35,1,19397,1
0.9,35,1,31721,1
0.9,35,1,4234,1.1
0.9,35,1,4245,1.1
0.9,35,1,13176,1.1
0.9,35,1,13187,1.1
0.9,35,1,17046,1.1
0.9,35,1,19246,1.1
0.9,35,1,23510,1.1
0.9,35,1,23533,1.1
0.9,35,1,26316,1.1
0.9,35,1,31607,1.1
0.9,35,1,2520,1.2
0.9,35,1,11275,1.2
0.9,35,1,14879,1.2
0.9,35,1,19096,1.2
0.9,35,1,19177,1.2
0.9,35,1,28784,1.2
0.9,35,1,13007,1.3
0.9,35,1,21147,1.3
0.9,35,1,18937,1.4
0.9,35,1,21113,1.4
0.9,35,1,23175,1.4
0.9,35,1,31186,1.4
0.9,35,1,3217,1.5
0.9,35,1,28361,1.5
0.9,35,1,18747,1.6
0.9,35,1,20871,1.6
0.9,35,1,25612,1.6
0.9,35,1,10975,1.65
0.9,35,1,20776,1.7
0.9,35,1,25589,1.7
0.9,35,1,18559,1.8
0.9,35,1,30804,1.8
0.9,35,1,1254,1.9
0.9,35,1,25372,1.9
0.9,35,1,20553,2.1
0.9,35,1,27852,2.2
0.9,35,1,9074,2.4
0.9,35,1,3815,2.5
0.9,35,1,12300,2.5
0.9,35,1,20349,2.5
0.9,35,1,4501,2.7
0.9,35,1,10542,2.7
0.9,35,1,13999,2.7
0.9,35,1,24701,3
0.9,35,1,27465,3
0.9,35,1,30069,3.1
0.9,35,1,1130,3.3
0.9,35,1,22144,3.4
0.9,35,1,27290,3.5
0.9,35,1,13810,3.6
0.9,35,1,29898,3.6
0.9,35,1,19987,3.7
0.9,35,1,15648,3.8
0.9,35,1,15651,3.8
0.9,35,1,2123,4.1
0.9,35,1,7488,4.3
0.9,35,1,27084,4.4
0.9,35,1,2767,4.6
0.9,35,1,2768,4.6
0.9,35,1,19828,4.7
0.9,35,1,17550,5.5
0.9,35,1,23980,7.9
0.9,35,1,15312,9
0.9,35,1,21718,9.3
0.9,35,1,7332,9.5
0.9,35,1,17360,10.1
0.9,35,1,4303,12
0.9,35,1,19489,16.2
0.9,35,1,26531,16.5
0.9,36,1,1000,1
0.9,36,1,5955,1
0.9,36,1,6025,1
0.9,36,1,7167,1
0.9,36,1,15085,1
0.9,36,1,21481,1
0.9,36,1,21546,1
0.9,36,1,26343,1
0.9,36,1,31693,1
0.9,36,1,3314,1.1
0.9,36,1,7156,1.1
0.9,36,1,8329,1.1
0.9,36,1,8359,1.1
0.9,36,1,9736,1.1
0.9,36,1,13197,1.1
0.9,36,1,21374,1.1
0.9,36,1,23462,1.1
0.9,36,1,28980,1.1
0.9,36,1,31551,1.1
0.9,36,1,1384,1.2
0.9,36,1,5894,1.2
0.9,36,1,14849,1.2
0.9,36,1,14856,1.2
0.9,36,1,21252,1.2
0.9,36,1,23314,1.2
0.9,36,1,26098,1.2
0.9,36,1,26153,1.2
0.9,36,1,31362,1.2
0.9,36,1,9596,1.3
0.9,36,1,13002,1.3
0.9,36,1,14795,1.3
0.9,36,1,14827,1.3
0.9,36,1,19024,1.3
0.9,36,1,21138,1.3
0.9,36,1,23277,1.3
0.9,36,1,31262,1.3
0.9,36,1,3243,1.4
0.9,36,1,4137,1.4
0.9,36,1,5744,1.4
0.9,36,1,14643,1.4
0.9,36,1,14655,1.4
0.9,36,1,14601,1.5
0.9,36,1,28430,1.5
0.9,36,1,20913,1.6
0.9,36,1,28346,1.6
0.9,36,1,30974,1.6
0.9,36,1,12699,1.7
0.9,36,1,20814,1.7
0.9,36,1,9320,1.8
0.9,36,1,12618,1.8
0.9,36,1,25370,1.9
0.9,36,1,3937,2
0.9,36,1,22662,2
0.9,36,1,27962,2
0.9,36,1,30646,2
0.9,36,1,25199,2.1
0.9,36,1,27880,2.1
0.9,36,1,10685,2.2
0.9,36,1,20491,2.2
0.9,36,1,27863,2.2
0.9,36,1,2974,2.3
0.9,36,1,20442,2.3
0.9,36,1,25086,2.3
0.9,36,1,14107,2.4
0.9,36,1,24956,2.5
0.9,36,1,30338,2.5
0.9,36,1,1647,2.6
0.9,36,1,4523,2.6
0.9,36,1,24791,2.8
0.9,36,1,24838,2.8
0.9,36,1,27548,2.8
0.9,36,1,20186,3
0.9,36,1,24728,3
0.9,36,1,1136,3.2
0.9,36,1,3666,3.5
0.9,36,1,10334,3.5
0.9,36,1,15709,3.6
0.9,36,1,17802,3.8
0.9,36,1,17804,3.8
0.9,36,1,3619,4
0.9,36,1,5229,4
0.9,36,1,15612,4
0.9,36,1,22009,4.1
0.9,36,1,11909,4.4
0.9,36,1,11817,5.3
0.9,36,1,1524,5.5
0.9,36,1,19710,5.9
0.9,36,1,21837,6.1
0.9,36,1,3519,6.2
0.9,36,1,3513,6.4
0.9,36,1,26814,6.5
0.9,36,1,26698,8.1
0.9,36,1,1049,8.5
0.9,36,1,19561,9.7
0.9,36,1,8544,11.7
0.9,36,1,4304,12
0.9,36,1,21633,16.2
0.9,36,1,23779,17.2
0.9,37,1,1932,1
0.9,37,1,4255,1
0.9,37,1,4978,1
0.9,37,1,7221,1
0.9,37,1,7231,1
0.9,37,1,8456,1
0.9,37,1,17139,1
0.9,37,1,21482,1
0.9,37,1,23567,1
0.9,37,1,23575,1
0.9,37,1,23627,1
0.9,37,1,1412,1.1
0.9,37,1,16975,1.1
0.9,37,1,17035,1.1
0.9,37,1,21429,1.1
0.9,37,1,23426,1.1
0.9,37,1,1398,1.2
0.9,37,1,5848,1.2
0.9,37,1,14848,1.2
0.9,37,1,14878,1.2
0.9,37,1,19149,1.2
0.9,37,1,23318,1.2
0.9,37,1,26051,1.2
0.9,37,1,26080,1.2
0.9,37,1,28798,1.2
0.9,37,1,31488,1.2
0.9,37,1,3253,1.3
0.9,37,1,6983,1.3
0.9,37,1,9602,1.3
0.9,37,1,9618,1.3
0.9,37,1,18994,1.3
0.9,37,1,23219,1.3
0.9,37,1,28733,1.3
0.9,37,1,4794,1.4
0.9,37,1,9506,1.4
0.9,37,1,16708,1.4
0.9,37,1,21114,1.4
0.9,37,1,31206,1.4
0.9,37,1,1814,1.5
0.9,37,1,2417,1.5
0.9,37,1,28459,1.5
0.9,37,1,11021,1.6
0.9,37,1,12724,1.6
0.9,37,1,14547,1.6
0.9,37,1,25604,1.6
0.9,37,1,28250,1.6
0.9,37,1,4028,1.7
0.9,37,1,22872,1.7
0.9,37,1,30848,1.7
0.9,37,1,20732,1.8
0.9,37,1,28129,1.8
0.9,37,1,3956,1.9
0.9,37,1,25397,1.9
0.9,37,1,14298,2
0.9,37,1,22650,2
0.9,37,1,30656,2
0.9,37,1,14247,2.1
0.9,37,1,16146,2.1
0.9,37,1,16156,2.1
0.9,37,1,22602,2.1
0.9,37,1,1211,2.2
0.9,37,1,10692,2.2
0.9,37,1,2264,2.4
0.9,37,1,4555,2.4
0.9,37,1,6532,2.4
0.9,37,1,16008,2.5
0.9,37,1,16034,2.5
0.9,37,1,15971,2.6
0.9,37,1,24884,2.6
0.9,37,1,30221,2.7
0.9,37,1,12195,2.8
0.9,37,1,20217,2.9
0.9,37,1,10443,3
0.9,37,1,30041,3.1
0.9,37,1,5320,3.2
0.9,37,1,6374,3.2
0.9,37,1,17975,3.2
0.9,37,1,3679,3.3
0.9,37,1,6359,3.3
0.9,37,1,4444,3.5
0.9,37,1,24534,3.5
0.9,37,1,22088,3.6
0.9,37,1,22103,3.6
0.9,37,1,29890,3.6
0.9,37,1,29897,3.6
0.9,37,1,1576,3.7
0.9,37,1,19990,3.7
0.9,37,1,19995,3.7
0.9,37,1,13653,4.9
0.9,37,1,17563,5.4
0.9,37,1,13547,6.2
0.9,37,1,29423,7
0.9,37,1,26763,7.1
0.9,37,1,2035,7.8
0.9,37,1,23952,8.7
0.9,37,1,1480,9.9
0.9,37,1,1037,10.6
0.9,37,1,9992,11.1
0.9,37,1,26591,11.5
0.9,37,1,23844,12.4
0.9,37,1,23815,14.1
0.9,37,1,26545,15.1
0.9,38,1,1444,1
0.9,38,1,1960,1
0.9,38,1,5996,1
0.9,38,1,9838,1
0.9,38,1,9876,1
0.9,38,1,17211,1
0.9,38,1,19367,1
0.9,38,1,31672,1
0.9,38,1,1918,1.1
0.9,38,1,4901,1.1
0.9,38,1,7130,1.1
0.9,38,1,8337,1.1
0.9,38,1,13235,1.1
0.9,38,1,16974,1.1
0.9,38,1,19225,1.1
0.9,38,1,23503,1.1
0.9,38,1,26196,1.1
0.9,38,1,28990,1.1
0.9,38,1,5870,1.2
0.9,38,1,7021,1.2
0.9,38,1,7025,1.2
0.9,38,1,14843,1.2
0.9,38,1,21275,1.2
0.9,38,1,23307,1.2
0.9,38,1,26057,1.2
0.9,38,1,26113,1.2
0.9,38,1,28758,1.2
0.9,38,1,11255,1.25
0.9,38,1,4193,1.3
0.9,38,1,11240,1.3
0.9,38,1,16817,1.3
0.9,38,1,16818,1.3
0.9,38,1,19016,1.3
0.9,38,1,31307,1.3
0.9,38,1,2459,1.4
0.9,38,1,4784,1.4
0.9,38,1,18928,1.4
0.9,38,1,23098,1.4
0.9,38,1,25824,1.4
0.9,38,1,31181,1.4
0.9,38,1,1840,1.5
0.9,38,1,5734,1.5
0.9,38,1,6880,1.5
0.9,38,1,23045,1.5
0.9,38,1,25803,1.5
0.9,38,1,28477,1.5
0.9,38,1,10987,1.6
0.9,38,1,20888,1.6
0.9,38,1,30905,1.6
0.9,38,1,12721,1.65
0.9,38,1,2356,1.7
0.9,38,1,3112,1.7
0.9,38,1,3118,1.7
0.9,38,1,3126,1.7
0.9,38,1,20806,1.7
0.9,38,1,25552,1.7
0.9,38,1,5585,1.8
0.9,38,1,7996,1.8
0.9,38,1,18558,1.8
0.9,38,1,22812,1.8
0.9,38,1,22821,1.8
0.9,38,1,25419,1.8
0.9,38,1,25447,1.8
0.9,38,1,3958,1.9
0.9,38,1,12498,2
0.9,38,1,16237,2
0.9,38,1,16254,2
0.9,38,1,18413,2.1
0.9,38,1,3007,2.2
0.9,38,1,5454,2.2
0.9,38,1,25060,2.3
0.9,38,1,25084,2.3
0.9,38,1,1660,2.4
0.9,38,1,27730,2.4
0.9,38,1,18212,2.5
0.9,38,1,24924,2.5
0.9,38,1,14024,2.6
0.9,38,1,18159,2.6
0.9,38,1,24890,2.6
0.9,38,1,12228,2.7
0.9,38,1,13975,2.8
0.9,38,1,10473,2.9
0.9,38,1,22306,2.9
0.9,38,1,30133,2.9
0.9,38,1,7612,3
0.9,38,1,12153,3
0.9,38,1,24693,3
0.9,38,1,1606,3.1
0.9,38,1,22224,3.1
0.9,38,1,29989,3.3
0.9,38,1,17894,3.4
0.9,38,1,17897,3.4
0.9,38,1,24582,3.4
0.9,38,1,27308,3.4
0.9,38,1,1127,3.5
0.9,38,1,5270,3.6
0.9,38,1,7540,3.6
0.9,38,1,24518,3.6
0.9,38,1,24436,3.9
0.9,38,1,5243,4
0.9,38,1,1107,4.1
0.9,38,1,6293,4.1
0.9,38,1,22012,4.1
0.9,38,1,22014,4.1
0.9,38,1,24371,4.2
0.9,38,1,2102,4.4
0.9,38,1,5206,4.4
0.9,38,1,11908,4.4
0.9,38,1,24294,4.6
0.9,38,1,15524,4.7
0.9,38,1,1090,4.8
0.9,38,1,2086,5
0.9,38,1,5178,5
0.9,38,1,19776,5
0.9,38,1,11821,5.3
0.9,38,1,19752,5.4
0.9,38,1,26928,5.4
0.9,38,1,17560,5.5
0.9,38,1,24124,6
0.9,38,1,15394,6.3
0.9,38,1,1066,6.5
0.9,38,1,24071,6.5
0.9,38,1,10090,6.8
0.9,38,1,1060,7.4
0.9,38,1,24007,7.4
0.9,38,1,26696,8.2
0.9,38,1,21733,8.4
0.9,38,1,29316,8.8
0.9,38,1,26643,9.2
0.9,38,1,2018,10.1
0.9,38,1,29238,11.5
0.9,38,1,1467,13.3
0.9,39,1,1965,1
0.9,39,1,8424,1
0.9,39,1,9826,1
0.9,39,1,9848,1
0.9,39,1,11487,1
0.9,39,1,13337,1
0.9,39,1,15069,1
0.9,39,1,15145,1
0.9,39,1,26362,1
0.9,39,1,29003,1
0.9,39,1,2558,1.1
0.9,39,1,2566,1.1
0.9,39,1,5898,1.1
0.9,39,1,7096,1.1
0.9,39,1,7126,1.1
0.9,39,1,8325,1.1
0.9,39,1,8367,1.1
0.9,39,1,11355,1.1
0.9,39,1,21373,1.1
0.9,39,1,21420,1.1
0.9,39,1,21433,1.1
0.9,39,1,23466,1.1
0.9,39,1,26199,1.1
0.9,39,1,9713,1.15
0.9,39,1,1397,1.2
0.9,39,1,5877,1.2
0.9,39,1,7065,1.2
0.9,39,1,8307,1.2
0.9,39,1,14883,1.2
0.9,39,1,21319,1.2
0.9,39,1,23415,1.2
0.9,39,1,26050,1.2
0.9,39,1,26088,1.2
0.9,39,1,28824,1.2
0.9,39,1,28867,1.2
0.9,39,1,31363,1.2
0.9,39,1,13042,1.25
0.9,39,1,2505,1.3
0.9,39,1,4167,1.3
0.9,39,1,5797,1.3
0.9,39,1,8195,1.3
0.9,39,1,12991,1.3
0.9,39,1,14786,1.3
0.9,39,1,14822,1.3
0.9,39,1,18993,1.3
0.9,39,1,23232,1.3
0.9,39,1,23243,1.3
0.9,39,1,28618,1.3
0.9,39,1,28626,1.3
0.9,39,1,28627,1.3
0.9,39,1,28694,1.3
0.9,39,1,28709,1.3
0.9,39,1,11167,1.35
0.9,39,1,4136,1.4
0.9,39,1,12883,1.4
0.9,39,1,14639,1.4
0.9,39,1,25881,1.4
0.9,39,1,28584,1.4
0.9,39,1,2447,1.5
0.9,39,1,4108,1.5
0.9,39,1,4736,1.5
0.9,39,1,6884,1.5
0.9,39,1,9444,1.5
0.9,39,1,9483,1.5
0.9,39,1,18773,1.5
0.9,39,1,23039,1.5
0.9,39,1,28354,1.5
0.9,39,1,28412,1.5
0.9,39,1,28478,1.5
0.9,39,1,31069,1.5
0.9,39,1,31085,1.5
0.9,39,1,1296,1.6
0.9,39,1,2402,1.6
0.9,39,1,3154,1.6
0.9,39,1,3175,1.6
0.9,39,1,20902,1.6
0.9,39,1,28270,1.6
0.9,39,1,2355,1.7
0.9,39,1,3116,1.7
0.9,39,1,4024,1.7
0.9,39,1,18675,1.7
0.9,39,1,25579,1.7
0.9,39,1,18557,1.8
0.9,39,1,30778,1.8
0.9,39,1,1251,1.9
0.9,39,1,5559,1.9
0.9,39,1,30691,1.9
0.9,39,1,6676,2
0.9,39,1,3009,2.1
0.9,39,1,3016,2.1
0.9,39,1,12434,2.1
0.9,39,1,20574,2.1
0.9,39,1,25225,2.1
0.9,39,1,27932,2.1
0.9,39,1,9141,2.2
0.9,39,1,25166,2.2
0.9,39,1,3844,2.3
0.9,39,1,3867,2.3
0.9,39,1,14167,2.3
0.9,39,1,27791,2.3
0.9,39,1,27795,2.3
0.9,39,1,2257,2.4
0.9,39,1,7772,2.4
0.9,39,1,12341,2.4
0.9,39,1,14116,2.4
0.9,39,1,18264,2.4
0.9,39,1,27726,2.4
0.9,39,1,24923,2.5
0.9,39,1,30316,2.5
0.9,39,1,6466,2.6
0.9,39,1,15954,2.6
0.9,39,1,20319,2.6
0.9,39,1,10540,2.7
0.9,39,1,24847,2.7
0.9,39,1,8964,2.8
0.9,39,1,15886,2.8
0.9,39,1,2187,2.9
0.9,39,1,10468,2.9
0.9,39,1,3713,3
0.9,39,1,12147,3
0.9,39,1,15848,3
0.9,39,1,18027,3
0.9,39,1,22270,3
0.9,39,1,24725,3
0.9,39,1,24726,3
0.9,39,1,6381,3.2
0.9,39,1,27381,3.2
0.9,39,1,7561,3.5
0.9,39,1,12030,3.5
0.9,39,1,6301,4
0.9,39,1,24401,4
0.9,39,1,1565,4.1
0.9,39,1,2122,4.1
0.9,39,1,15607,4.1
0.9,39,1,19911,4.1
0.9,39,1,27125,4.2
0.9,39,1,17718,4.3
0.9,39,1,17723,4.3
0.9,39,1,1103,4.4
0.9,39,1,1551,4.4
0.9,39,1,21974,4.4
0.9,39,1,1541,4.8
0.9,39,1,17634,4.8
0.9,39,1,21931,4.8
0.9,39,1,13652,4.9
0.9,39,1,6241,5
0.9,39,1,24237,5
0.9,39,1,24215,5.2
0.9,39,1,17569,5.4
0.9,39,1,2743,5.5
0.9,39,1,1077,5.6
0.9,39,1,19729,5.7
0.9,39,1,1519,5.8
0.9,39,1,13549,6.2
0.9,39,1,11744,6.6
0.9,39,1,26797,6.6
0.9,39,1,26800,6.6
0.9,39,1,1508,6.7
0.9,39,1,29470,6.7
0.9,39,1,19634,6.9
0.9,39,1,19636,6.9
0.9,39,1,6144,7.9
0.9,39,1,23981,7.9
0.9,39,1,2689,8
0.9,39,1,29351,8
0.9,39,1,6136,8.6
0.9,39,1,2680,8.8
0.9,39,1,23929,9
0.9,39,1,29258,10.5
0.9,39,1,23846,12.4
0.9,39,1,1031,13
0.9,39,1,2646,13.3
0.9,39,1,19513,13.5
0.9,39,1,23821,13.7
0.9,39,1,23808,14.6
0.9,40,1,2598,1
0.9,40,1,7181,1
0.9,40,1,8443,1
0.9,40,1,9841,1
0.9,40,1,9865,1
0.9,40,1,13302,1
0.9,40,1,13324,1
0.9,40,1,15097,1
0.9,40,1,17120,1
0.9,40,1,17188,1
0.9,40,1,23574,1
0.9,40,1,26368,1
0.9,40,1,31635,1
0.9,40,1,1421,1.1
0.9,40,1,3326,1.1
0.9,40,1,4232,1.1
0.9,40,1,4936,1.1
0.9,40,1,7089,1.1
0.9,40,1,7129,1.1
0.9,40,1,11364,1.1
0.9,40,1,11369,1.1
0.9,40,1,14962,1.1
0.9,40,1,15024,1.1
0.9,40,1,17078,1.1
0.9,40,1,19314,1.1
0.9,40,1,21372,1.1
0.9,40,1,26229,1.1
0.9,40,1,26290,1.1
0.9,40,1,28910,1.1
0.9,40,1,31513,1.1
0.9,40,1,31623,1.1
0.9,40,1,11338,1.15
0.9,40,1,4222,1.2
0.9,40,1,5893,1.2
0.9,40,1,8287,1.2
0.9,40,1,9691,1.2
0.9,40,1,11326,1.2
0.9,40,1,21237,1.2
0.9,40,1,23374,1.2
0.9,40,1,23384,1.2
0.9,40,1,26112,1.2
0.9,40,1,28808,1.2
0.9,40,1,31450,1.2
0.9,40,1,9622,1.25
0.9,40,1,3267,1.3
0.9,40,1,4170,1.3
0.9,40,1,4174,1.3
0.9,40,1,8215,1.3
0.9,40,1,8234,1.3
0.9,40,1,9598,1.3
0.9,40,1,9620,1.3
0.9,40,1,12951,1.3
0.9,40,1,12968,1.3
0.9,40,1,16752,1.3
0.9,40,1,16763,1.3
0.9,40,1,16791,1.3
0.9,40,1,16830,1.3
0.9,40,1,18972,1.3
0.9,40,1,19033,1.3
0.9,40,1,21168,1.3
0.9,40,1,23242,1.3
0.9,40,1,26040,1.3
0.9,40,1,28619,1.3
0.9,40,1,28699,1.3
0.9,40,1,31239,1.3
0.9,40,1,4146,1.4
0.9,40,1,6943,1.4
0.9,40,1,9504,1.4
0.9,40,1,21116,1.4
0.9,40,1,23096,1.4
0.9,40,1,23178,1.4
0.9,40,1,28502,1.4
0.9,40,1,31113,1.4
0.9,40,1,31137,1.4
0.9,40,1,1827,1.5
0.9,40,1,1839,1.5
0.9,40,1,3184,1.5
0.9,40,1,3187,1.5
0.9,40,1,3219,1.5
0.9,40,1,4743,1.5
0.9,40,1,18815,1.5
0.9,40,1,23024,1.5
0.9,40,1,31075,1.5
0.9,40,1,31087,1.5
0.9,40,1,4038,1.6
0.9,40,1,6819,1.6
0.9,40,1,14526,1.6
0.9,40,1,16498,1.6
0.9,40,1,22959,1.6
0.9,40,1,25640,1.6
0.9,40,1,30987,1.6
0.9,40,1,1768,1.7
0.9,40,1,8021,1.7
0.9,40,1,9367,1.7
0.9,40,1,12687,1.7
0.9,40,1,16410,1.7
0.9,40,1,20830,1.7
0.9,40,1,28158,1.7
0.9,40,1,7995,1.8
0.9,40,1,3961,1.9
0.9,40,1,25373,1.9
0.9,40,1,28035,1.9
0.9,40,1,1734,2
0.9,40,1,6641,2
0.9,40,1,7896,2
0.9,40,1,7900,2
0.9,40,1,9215,2
0.9,40,1,20624,2
0.9,40,1,25288,2
0.9,40,1,30631,2
0.9,40,1,1225,2.1
0.9,40,1,3015,2.1
0.9,40,1,6595,2.1
0.9,40,1,22618,2.1
0.9,40,1,25196,2.1
0.9,40,1,30554,2.1
0.9,40,1,30579,2.1
0.9,40,1,2994,2.2
0.9,40,1,16135,2.2
0.9,40,1,30459,2.2
0.9,40,1,30414,2.3
0.9,40,1,14087,2.4
0.9,40,1,14108,2.4
0.9,40,1,24970,2.4
0.9,40,1,2945,2.5
0.9,40,1,9064,2.5
0.9,40,1,10591,2.5
0.9,40,1,9040,2.6
0.9,40,1,12246,2.6
0.9,40,1,20326,2.6
0.9,40,1,30278,2.6
0.9,40,1,1169,2.7
0.9,40,1,2918,2.7
0.9,40,1,3765,2.7
0.9,40,1,6447,2.7
0.9,40,1,20294,2.7
0.9,40,1,22361,2.7
0.9,40,1,7660,2.8
0.9,40,1,24770,2.9
0.9,40,1,8934,3
0.9,40,1,17940,3.2
0.9,40,1,27400,3.2
0.9,40,1,2851,3.3
0.9,40,1,20078,3.4
0.9,40,1,2833,3.5
0.9,40,1,1124,3.6
0.9,40,1,27245,3.6
0.9,40,1,10297,3.7
0.9,40,1,13779,3.7
0.9,40,1,17808,3.8
0.9,40,1,27189,3.9
0.9,40,1,2799,4
0.9,40,1,17763,4
0.9,40,1,27160,4
0.9,40,1,27182,4
0.9,40,1,27183,4
0.9,40,1,7502,4.2
0.9,40,1,29765,4.2
0.9,40,1,27106,4.3
0.9,40,1,19834,4.6
0.9,40,1,7459,4.7
0.9,40,1,15523,4.7
0.9,40,1,19819,4.7
0.9,40,1,24270,4.8
0.9,40,1,2091,4.9
0.9,40,1,1533,5
0.9,40,1,1084,5.1
0.9,40,1,3533,5.7
0.9,40,1,7415,5.7
0.9,40,1,15398,6.3
0.9,40,1,2060,6.4
0.9,40,1,26819,6.5
0.9,40,1,2055,6.6
0.9,40,1,24060,6.7
0.9,40,1,29445,6.8
0.9,40,1,19642,6.9
0.9,40,1,1504,7
0.9,40,1,2044,7.1
0.9,40,1,2045,7.1
0.9,40,1,24035,7.1
0.9,40,1,11714,7.4
0.9,40,1,2037,7.6
0.9,40,1,3483,7.7
0.9,40,1,21742,8
0.9,40,1,21744,8
0.9,40,1,26699,8.1
0.9,40,1,13489,8.6
0.9,40,1,21730,8.8
0.9,40,1,23900,9.8
0.9,40,1,26620,10
0.9,40,1,3444,10.2
0.9,40,1,26609,10.6
0.9,40,1,7316,10.8
0.9,40,1,26589,11.5
0.9,40,1,1465,16
0.9,41,1,1977,1
0.9,41,1,3362,1
0.9,41,1,4938,1
0.9,41,1,7219,1
0.9,41,1,8392,1
0.9,41,1,11452,1
0.9,41,1,13356,1
0.9,41,1,15120,1
0.9,41,1,15164,1
0.9,41,1,23573,1
0.9,41,1,23604,1
0.9,41,1,23639,1
0.9,41,1,29010,1
0.9,41,1,4253,1.1
0.9,41,1,4909,1.1
0.9,41,1,8346,1.1
0.9,41,1,9788,1.1
0.9,41,1,11424,1.1
0.9,41,1,13233,1.1
0.9,41,1,17069,1.1
0.9,41,1,21394,1.1
0.9,41,1,21466,1.1
0.9,41,1,23447,1.1
0.9,41,1,26198,1.1
0.9,41,1,31593,1.1
0.9,41,1,11336,1.15
0.9,41,1,4210,1.2
0.9,41,1,5847,1.2
0.9,41,1,8274,1.2
0.9,41,1,9677,1.2
0.9,41,1,13087,1.2
0.9,41,1,13099,1.2
0.9,41,1,13115,1.2
0.9,41,1,14874,1.2
0.9,41,1,16921,1.2
0.9,41,1,19180,1.2
0.9,41,1,23341,1.2
0.9,41,1,26093,1.2
0.9,41,1,28780,1.2
0.9,41,1,28805,1.2
0.9,41,1,31354,1.2
0.9,41,1,31475,1.2
0.9,41,1,31476,1.2
0.9,41,1,4173,1.3
0.9,41,1,5834,1.3
0.9,41,1,5842,1.3
0.9,41,1,6975,1.3
0.9,41,1,8235,1.3
0.9,41,1,14732,1.3
0.9,41,1,16823,1.3
0.9,41,1,21169,1.3
0.9,41,1,23214,1.3
0.9,41,1,23271,1.3
0.9,41,1,28644,1.3
0.9,41,1,28704,1.3
0.9,41,1,28735,1.3
0.9,41,1,31230,1.3
0.9,41,1,9553,1.35
0.9,41,1,9561,1.35
0.9,41,1,3237,1.4
0.9,41,1,4135,1.4
0.9,41,1,11137,1.4
0.9,41,1,11146,1.4
0.9,41,1,11151,1.4
0.9,41,1,16667,1.4
0.9,41,1,25823,1.4
0.9,41,1,25922,1.4
0.9,41,1,28551,1.4
0.9,41,1,1316,1.5
0.9,41,1,2446,1.5
0.9,41,1,3213,1.5
0.9,41,1,8123,1.5
0.9,41,1,11047,1.5
0.9,41,1,16551,1.5
0.9,41,1,16590,1.5
0.9,41,1,18812,1.5
0.9,41,1,18850,1.5
0.9,41,1,20940,1.5
0.9,41,1,28431,1.5
0.9,41,1,5634,1.6
0.9,41,1,6830,1.6
0.9,41,1,8043,1.6
0.9,41,1,12733,1.6
0.9,41,1,18704,1.6
0.9,41,1,18748,1.6
0.9,41,1,25685,1.6
0.9,41,1,9388,1.65
0.9,41,1,10973,1.65
0.9,41,1,2365,1.7
0.9,41,1,2376,1.7
0.9,41,1,3134,1.7
0.9,41,1,4019,1.7
0.9,41,1,8007,1.7
0.9,41,1,12660,1.7
0.9,41,1,12689,1.7
0.9,41,1,22846,1.7
0.9,41,1,25562,1.7
0.9,41,1,3994,1.8
0.9,41,1,9318,1.8
0.9,41,1,12595,1.8
0.9,41,1,20729,1.8
0.9,41,1,20730,1.8
0.9,41,1,22825,1.8
0.9,41,1,28105,1.8
0.9,41,1,5563,1.9
0.9,41,1,16281,1.9
0.9,41,1,25380,1.9
0.9,41,1,25388,1.9
0.9,41,1,3929,2
0.9,41,1,5516,2
0.9,41,1,12503,2
0.9,41,1,16219,2
0.9,41,1,18432,2
0.9,41,1,25275,2
0.9,41,1,2296,2.1
0.9,41,1,5484,2.1
0.9,41,1,12454,2.1
0.9,41,1,16181,2.1
0.9,41,1,22621,2.1
0.9,41,1,30570,2.1
0.9,41,1,30580,2.1
0.9,41,1,30582,2.1
0.9,41,1,7816,2.2
0.9,41,1,22553,2.2
0.9,41,1,2270,2.3
0.9,41,1,10661,2.3
0.9,41,1,30405,2.3
0.9,41,1,9086,2.4
0.9,41,1,10646,2.4
0.9,41,1,20383,2.4
0.9,41,1,22470,2.4
0.9,41,1,24980,2.4
0.9,41,1,3797,2.5
0.9,41,1,4540,2.5
0.9,41,1,5414,2.5
0.9,41,1,14047,2.5
0.9,41,1,18195,2.5
0.9,41,1,2931,2.6
0.9,41,1,9047,2.6
0.9,41,1,24900,2.6
0.9,41,1,3764,2.7
0.9,41,1,9008,2.7
0.9,41,1,10544,2.7
0.9,41,1,24857,2.7
0.9,41,1,6437,2.8
0.9,41,1,7657,2.8
0.9,41,1,30186,2.8
0.9,41,1,3742,2.9
0.9,41,1,20196,2.9
0.9,41,1,2179,3
0.9,41,1,2181,3
0.9,41,1,8924,3
0.9,41,1,6391,3.1
0.9,41,1,15810,3.1
0.9,41,1,17981,3.1
0.9,41,1,27431,3.1
0.9,41,1,3693,3.2
0.9,41,1,6379,3.2
0.9,41,1,15790,3.2
0.9,41,1,22218,3.2
0.9,41,1,12068,3.3
